0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,3,0,0,1,1,0.01,0.08,0,255,3,0.01,0.08,0,0,0,0,1,1
0,1,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1
7428,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,217,0.85,0.03,0,0,0.33,0.39,0.12,0.06
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,13,0,0,1,1,0.12,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1
0,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1,1,1,0,0,0.01,0.06,0,255,1,0,0.05,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,14,0,0,1,1,0.06,0.06,0,255,14,0.05,0.07,0,0,0,0,1,1
0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.06,0,0,0,0,1,1
8092,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,67,0.26,0.03,0,0,0,0.01,0.11,0.19
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,19,0.01,0,0.99,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0.01,0,0.99,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1
0,3,26,1,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,25,1,0,1,0.52,0,0,0,0
0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,0,0,1,1,0.33,0.07,0,255,62,0.24,0.11,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,0,0,1,1,0.04,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1
0,1,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7,0,0,1,1,0.06,0.07,0,255,7,0.03,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,15,0,0,1,1,0.14,0.08,0,255,15,0.06,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.07,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,10,0,0,1,1,0.09,0.06,0,255,10,0.04,0.05,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,15,0,0,1,1,0.07,0.07,0,255,15,0.06,0.08,0,0,0,0,1,1
8080,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,69,0.27,0.03,0,0,0,0.01,0.11,0.19
8124,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,60,0.24,0.04,0,0,0,0.02,0.11,0.22
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,20,1,1,0,0,0.08,0.07,0,255,20,0.08,0.07,0,0,1,1,0,0
0,3,26,1,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,0,0,0,0,1,0,0,255,254,1,0.01,1,0,0,0,0,0
0,1,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1
0,3,26,1,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,192,0.75,0.02,0.75,0,0,0,0.23,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,12,0,0,1,1,0.09,0.05,0,255,12,0.05,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,2,0.03,0,0.97,1,0.01,0.07,0,255,2,0.01,0.08,0,0,0.02,0,0.98,1
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,117,0.46,0.02,0,0,0.53,0.37,0.01,0.01
7554,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,169,0.66,0.31,0,0,0.5,0.75,0.31,0.01
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,19,0,0,1,1,0.09,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,5,0,0,1,1,0.04,0.06,0,255,5,0.02,0.05,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,7,0,0,1,1,0.03,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1
2079,1,4,4,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,237,0.93,0.01,0,0,0,0,0.17,0.18
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,0,0,1,1,0.05,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1
7466,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,191,0.75,0.24,0,0,0.5,0.66,0.24,0.01
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,8,1,1,0,0,0.04,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0
0,3,26,1,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,90,23,0.01,1,0.01,0.52,0.99,0,0,0
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,203,0.8,0.13,0,0,0,0,0.19,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,11,0,0,1,1,0.04,0.06,0,255,11,0.04,0.07,0,0,0,0,1,1
8169,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,19,0.07,0.82,0,0,0,0,0.8,0
0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,18,0,0,1,1,0.06,0.06,0,255,18,0.07,0.06,0,0,0,0,1,1
0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,19,1,1,0,0,0.11,0.08,0,255,19,0.07,0.08,0,0,1,1,0,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,14,1,1,0,0,0.07,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,3,0,0,1,1,0.01,0.06,0,255,3,0.01,0.06,0,0,0,0,1,1
0,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,20,1,1,0,0,0.08,0.07,0,255,20,0.08,0.08,0,0,1,1,0,0
0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,1,0,0,1,1,0.01,0.07,0,255,1,0,0.07,0,0,0,0,1,1
0,1,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,1,1,0,0,0.08,0.07,0,255,9,0.04,0.06,0,0,1,1,0,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,5,1,1,0,0,0.03,0.11,0,255,5,0.02,0.1,0,0,1,1,0,0
7526,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,187,0.73,0.02,0,0,0.39,0.39,0.01,0.01
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,14,0,0,1,1,0.05,0.06,0,255,14,0.05,0.06,0,0,0,0,1,1
2079,1,4,4,69644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1,1,1,0,0,255,237,0.93,0.01,0,0,0,0,0.17,0.19
0,3,26,1,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0,0,1,1,0.01,0.06,0,255,1,0,0.06,0,0,0,0,1,1
0,1,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,17,0,0,1,1,0.12,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1
7510,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,190,0.75,0.02,0,0,0.38,0.38,0.01,0.01
0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,13,0,0,1,1,0.06,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1
0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.08,0,0,0,0,1,1
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,110,1,1,0,0,1,0,0,255,255,1,0,0,0,0.65,0.65,0.32,0.32
0,1,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,9,0,0,1,1,0.04,0.07,0,255,9,0.04,0.07,0,0,0,0,1,1
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,141,0.55,0.41,0,0,0.44,0.8,0.4,0.01
2069,1,4,4,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.47,0.49
0,3,26,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,3,0,0,1,1,0.02,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1
0,1,4,1,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0.5,255,254,1,0.01,0,0,0,0,0.07,0.07
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,11,1,1,0,0,0.07,0.05,0,58,11,0.19,0.09,0.02,0,1,1,0,0
0,1,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,10,0,0,1,1,0.05,0.06,0,255,10,0.04,0.06,0,0,0,0,1,1
0,3,26,1,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,1,39,1,0,1,0.51,0,0,0,0
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0.26,0.26,0.74,0.74,1,0,0,255,255,1,0,0,0,0.05,0.05,0.68,0.68
902,1,4,4,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,42,0.02,0.02,0.95,0.95,1,0,0,255,255,1,0,0,0,0,0,0.16,0.16
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0.79,0.79,0.17,0.17,1,0,0,255,255,1,0,0,0,0.14,0.14,0.7,0.7
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,12,0,0,1,1,0.1,0.07,0,255,12,0.05,0.06,0,0,0,0,1,1
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,11,1,1,0,0,0.09,0.07,0,255,11,0.04,0.06,0,0,1,1,0,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0
0,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,17,1,1,0,0,0.09,0.08,0,255,17,0.07,0.08,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,19,0,0,1,1,0.08,0.06,0,138,19,0.14,0.09,0.01,0,0,0,1,1
0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,16,1,1,0,0,0.05,0.06,0,255,16,0.06,0.06,0,0,1,1,0,0
0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,15,0,0,1,1,0.07,0.08,0,255,15,0.06,0.08,0,0,0,0,1,1
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,17,1,1,0,0,0.08,0.06,0,255,17,0.07,0.06,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,17,0,0,1,1,0.12,0.06,0,244,17,0.07,0.05,0,0,0,0,1,1
0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,17,0,0,1,1,0.12,0.06,0,255,17,0.07,0.05,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,19,0,0,1,1,0.09,0.07,0,255,19,0.07,0.06,0,0,0,0,1,1
0,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,16,1,1,0,0,0.06,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,0,0,1,1,0.01,0.08,0,255,2,0.01,0.08,0,0,0,0,1,1
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,60,0.24,0.68,0,0,0.14,0.58,0.67,0
0,1,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,16,0,0,1,1,0.06,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,8,0,0,1,1,0.04,0.06,0,255,8,0.03,0.06,0,0,0,0,1,1
0,1,4,10,54540,8315,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.25,0.25,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0.01,0.01
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,16,0,0,1,1,0.07,0.07,0,255,16,0.06,0.08,0,0,0,0,1,1
0,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,14,1,1,0,0,0.09,0.09,0,255,14,0.05,0.09,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,12,0,0,1,1,0.06,0.06,0,255,12,0.05,0.05,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,0,0,1,1,0.15,0.05,0,255,20,0.08,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,14,0,0,1,1,0.1,0.06,0,255,14,0.05,0.05,0,0,0,0,1,1
0,3,26,1,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,11,0,0,1,1,0.04,0.06,0,255,11,0.04,0.07,0,0,0,0,1,1
0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,20,0,0,1,1,0.08,0.06,0,255,20,0.08,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,5,0,0,1,1,0.03,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1
0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,2,0,0,1,1,0.02,0.07,0,255,2,0.01,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,9,0,0,1,1,0.04,0.07,0,255,9,0.04,0.08,0,0,0,0,1,1
0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.21,0.22,0.56,0.59
0,1,4,1,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,0.22,255,242,0.95,0.01,0,0,0,0,0.06,0.06
7587,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,161,0.63,0.35,0,0,0.49,0.78,0.34,0.01
0,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,2,0,0,1,1,0.02,0.06,0,255,2,0.01,0.05,0,0,0,0,1,1
0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,5,0,0,1,1,0.03,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,17,0,0,1,1,0.14,0.07,0,255,17,0.07,0.05,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,9,0,0,1,1,0.04,0.07,0,255,9,0.04,0.08,0,0,0,0,1,1
0,1,4,1,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0.05,0.05
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,19,0,0,1,1,0.13,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,3,0,0,1,1,0.01,0.08,0,188,3,0.02,0.08,0.01,0,0,0,1,1
8213,1,10,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,8,0.03,0.85,0,0,0,0,0.84,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,1,1,0,0,0.04,0.06,0,255,4,0.02,0.06,0,0,1,1,0,0
0,1,10,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,132,0.52,0.02,0,0,0.53,0.44,0.01,0.01
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.06,0,0,0,0,1,1
7971,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,107,0.42,0.02,0,0,0.55,0.36,0.01,0.01
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1
0,3,26,1,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,4,1,1,0,0,0.03,0.1,0,255,4,0.02,0.09,0,0,1,1,0,0
0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1
0,1,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.06,0,0,0,0,1,1
7646,1,10,1,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,164,0.64,0.03,0,0,0.33,0.51,0.11,0.08
0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,8,1,1,0,0,0.06,0.06,0,255,8,0.03,0.06,0,0,1,1,0,0
0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,1,1,0,0,1,0,0,255,218,0.85,0.07,0,0,0.83,0.97,0.02,0
0,1,4,1,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0.04,0.04
0,1,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,9,0,0,1,1,0.04,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,247,0.97,0.04,0,0,0,0,0.03,0
0,1,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2,1,1,0,0,0.02,0.07,0,255,2,0.01,0.06,0,0,1,1,0,0
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,9,0,0,1,1,0.09,0.07,0,255,9,0.04,0.05,0,0,0,0,1,1
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.07,0,0,0,0,1,1
0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,9,0,0,1,1,0.05,0.06,0,255,9,0.04,0.07,0,0,0,0,1,1
1,1,16,1,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,188,0.74,0.13,0,0,0,0,0.25,0
0,3,26,1,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,1,0,0,255,254,1,0.01,1,0,0,0,0,0
0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,12,1,1,0,0,0.07,0.1,0,255,12,0.05,0.1,0,0,1,1,0,0
804,1,4,4,21184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.7,0.71
0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3,0,0,1,1,0.01,0.07,0,255,3,0.01,0.08,0,0,0,0,1,1
